bill_id,,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,senate_probabilities,senate_predictions
S. ,772,A bill to amend the Congressional Budget Act of 1974 to set responsible budget targets.,,118,R,IN,0,0,0,0,3,,Senate - Budget,https://www.congress.gov/bill/118th-congress/senate-bill/772,0.24%,0
S. ,771,"A bill to amend the Endangered Species Act of 1973 to include a prohibition on the listing of a living nonnative species as a threatened species or an endangered species, and for other purposes.",,118,R,TX,0,0,0,0,3,,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/771,0.24%,0
S. ,770,"A bill to provide for the loan and lease of defense articles to the Government of Taiwan, and for other purposes.",,118,R,TN,2,0,2,0,3,,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/770,0.24%,0
S. ,769,"A bill to amend title 36, United States Code, to designate March 9 as U.S. Hostage and Wrongful Detainee Day and to designate the Hostage and Wrongful Detainee flag as an official symbol to recognize citizens of the United States held as hostages or wrongfully detained abroad.",,118,D,DE,3,1,2,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/769,0.24%,0
S. ,768,"A bill to amend the Higher Education Act of 1965 to require institutions of higher education to disclose certain ties to organizations affiliated with the Government of the People's Republic of China, the Chinese Communist Party, and the People's Liberation Army, and for other purposes.",,118,R,LA,0,0,0,0,3,,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/768,0.24%,0
S. ,767,A bill to enhance mental health and psychosocial support within United States development and humanitarian assistance programs.,,118,D,PA,6,6,0,0,3,,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/767,0.24%,0
S. ,766,"A bill to ensure that teachers are paid a livable and competitive salary throughout their career, and for other purposes.",,118,I,VT,7,7,0,0,3,,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/766,0.24%,0
S. ,765,"A bill to amend title XVIII of the Social Security Act to provide hereditary cancer genetic testing for individuals with a history of a hereditary cancer gene mutation in a blood relative or a personal or ancestral history suspicious for hereditary cancer, and to provide coverage of certain cancer screenings or preventive surgeries that would reduce the risk for individuals with a germline (inherited) mutation associated with a high risk of developing a preventable cancer.",,118,R,AK,1,1,0,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/765,0.24%,0
S. ,764,"A bill to amend the Internal Revenue Code of 1986 to provide special rules for casualty losses incurred by reason of Hurricane Ian, Hurricane Nicole, and Hurricane Fiona.",,118,R,FL,1,0,1,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/764,0.24%,0
S. ,763,"A bill to prohibit the importation into the United States of unirradiated low-enriched uranium that is produced in the Russian Federation or by a Russian entity, and for other purposes.",,118,R,WY,6,3,3,0,3,,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/763,0.24%,0
S. ,762,"A bill to amend title XIX of the Social Security Act to require coverage of, and expand access to, home and community-based services under the Medicaid program, to award grants for the creation, recruitment, training and education, retention, and advancement of the direct care workforce and to award grants to support family caregivers, and for other purposes.",,118,D,PA,17,16,0,1,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/762,0.24%,0
S. ,761,"A bill to combat forced organ harvesting and trafficking in persons for purposes of the removal of organs, and for other purposes.",,118,R,AR,14,4,9,1,3,,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/761,0.24%,0
S. ,760,A bill to amend the Department of Agriculture Reorganization Act of 1994 to authorize mandatory funding for the Healthy Food Financing Initiative.,,118,D,PA,1,1,0,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/760,0.24%,0
S. ,759,"A bill to authorize the National Detector Dog Training Center, and for other purposes.",,118,D,GA,1,0,1,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/759,0.25%,0
S. ,758,"A bill to amend the Tariff Act of 1930 to protect personally identifiable information, and for other purposes.",,118,R,MT,3,2,1,0,3,Foreign Trade and International Finance,,https://www.congress.gov/bill/118th-congress/senate-bill/758,0.81%,0
S. ,757,"A bill to amend the Agricultural Credit Act of 1978 with respect to preagreement costs of emergency watershed protection measures, and for other purposes.",,118,R,UT,1,1,0,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/757,0.24%,0
S. ,756,"A bill to amend the Internal Revenue Code of 1986 to expand prohibitions under the clean vehicle credit on battery components manufactured or assembled by corporations associated with foreign entities of concern, and for other purposes.",,118,R,FL,0,0,0,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/756,0.24%,0
S. ,755,"A bill to prohibit the Secretary of the Air Force from entering into an agreement that would provide for or permit the joint use of Homestead Air Reserve Base, Homestead, Florida, by the Air Force and civil aircraft.",,118,R,FL,1,0,1,0,3,,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/755,0.24%,0
S. ,754,A bill to amend the Richard B. Russell National School Lunch Act to modify requirements for local school wellness policies.,,118,D,MN,1,0,1,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/754,0.24%,0
S. ,753,"A bill to require small, medium, and large hub airports to certify that airport service workers are paid the prevailing wage and provided fringe benefits, and for other purposes.",,118,D,MA,16,15,0,1,3,,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/753,0.26%,0
S. ,752,A bill to secure the dignity and safety of incarcerated women.,,118,R,AR,7,0,7,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/752,0.24%,0
S. ,751,"A bill to amend title 18, United States Code, to prohibit certain types of human-animal chimeras.",,118,R,IN,1,0,1,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/751,0.24%,0
S. ,750,"A bill to amend title III of the Public Health Service Act to prohibit health centers from providing abortions, and for other purposes.",,118,R,IN,3,0,3,0,3,,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/750,0.24%,0
S. ,749,A bill to ensure that the National Advisory Council on Indian Education includes at least 1 member who is the president of a Tribal College or University and to require the Secretaries of Education and Interior to consider the National Advisory Council on Indian Education's reports in the preparation of budget materials.,,118,R,NE,6,4,2,0,3,,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/749,0.24%,0
S. ,748,A bill to require the Administrator of the Federal Aviation Administration to establish a pilot program to provide veterans with pilot training services.,,118,D,WI,1,0,1,0,3,,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/748,0.24%,0
S. ,747,"A bill to authorize the Secretary of Agriculture to provide grants to States, territories, and Indian Tribes to address contamination by perfluoroalkyl and polyfluoroalkyl substances on farms, and for other purposes.",,118,R,ME,3,2,0,1,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/747,0.24%,0
S. ,746,"A bill to modify the prohibition on recognition by United States courts of certain rights relating to certain marks, trade names, or commercial names.",,118,D,NJ,7,2,5,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/746,0.24%,0
S. ,745,"A bill to designate additions to the Rough Mountain Wilderness and the Rich Hole Wilderness of the George Washington National Forest, and for other purposes.",,118,D,VA,1,1,0,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/745,0.26%,0
S. ,744,A bill to establish duties for online service providers with respect to end user data that such providers collect and use.,,118,D,HI,18,16,0,2,3,,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/744,0.24%,0
S. ,743,"A bill to establish a national commission on fiscal responsibility and reform, and for other purposes.",,118,R,WY,3,0,3,0,3,,Senate - Budget,https://www.congress.gov/bill/118th-congress/senate-bill/743,0.24%,0
S. ,742,"A bill to establish limitations on the amount of debt issued by the United States which may be held by foreign governments, entities, and individuals.",,118,R,IA,3,0,3,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/742,0.24%,0
S. ,741,"A bill to amend chapter 44 of title 18, United States Code, to define ""State of residence"" and ""resident"", and for other purposes.",,118,R,SD,11,0,11,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/741,0.24%,0
S. ,740,"A bill to amend title 38, United States Code, to reinstate criminal penalties for persons charging veterans unauthorized fees relating to claims for benefits under the laws administered by the Secretary of Veterans Affairs, and for other purposes.",,118,R,AR,5,3,2,0,3,,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/740,0.24%,0
S. ,739,"A bill to clarify jurisdiction with respect to certain Bureau of Reclamation pumped storage development, and for other purposes.",,118,D,AZ,1,0,0,1,3,,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/739,0.24%,0
S. ,738,A bill to amend the Internal Revenue Code of 1986 to allow workers an above-the-line deduction for union dues and expenses and to allow a miscellaneous itemized deduction for workers for all unreimbursed expenses incurred in the trade or business of being an employee.,,118,D,PA,39,37,0,2,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/738,0.25%,0
S. ,737,A bill to amend the Internal Revenue Code of 1986 to end the tax subsidy for employer efforts to influence their workers' exercise of their rights around labor organizations and engaging in collective action.,,118,D,PA,29,28,0,1,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/737,0.24%,0
S. ,736,"A bill to establish the Chiricahua National Park in the State of Arizona as a unit of the National Park System, and for other purposes.",,118,D,AZ,1,0,0,1,3,,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/736,0.24%,0
S. ,735,A bill to strengthen the United States Interagency Council on Homelessness.,,118,D,RI,4,3,1,0,3,,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/735,0.24%,0
S. ,734,"A bill to enhance the participation of precision agriculture in the United States, and for other purposes.",,118,R,SD,1,1,0,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/734,0.24%,0
S. ,733,A bill to clarify that convictions for kidnapping or sexual abuse are grounds for inadmissibility and deportability under the Immigration and Nationality Act.,,118,R,SD,3,0,3,0,3,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/733,0.24%,0
S. ,732,"A bill to amend the Agricultural Research, Extension, and Education Reform Act of 1998 to direct the Secretary of Agriculture to establish a national biochar research network, and for other purposes.",,118,R,IA,3,2,1,0,3,,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/732,0.24%,0
S. ,731,A bill to amend the Internal Revenue Code of 1986 to make permanent the permissible first-dollar coverage of telehealth services for purposes of health savings accounts.,,118,R,LA,0,0,0,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/731,0.24%,0
S. ,730,A bill to amend title XVIII of the Social Security Act and the SUPPORT for Patients and Communities Act to provide for Medicare and Medicaid mental and behavioral health treatment through telehealth.,,118,R,LA,0,0,0,0,3,,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/730,0.24%,0
